WO-MRR NUM,IS REWORK,PROD_CDE,HOURS BLAST TO PREP,PREP DAY,PREP SHIFT,PREP H,PREP QTY,PREP ASSOCIATE,PREP QTY IN THE SHIFT,PREPED IN THE SHIFT SO FAR,HOURS PREP TO FUR,FURN,HAS SCRAP AT SINTER,ASSOCIATE AXPERIENCE,Prep week,Has MRR
9881739-,0,GUIMST_P,24,2,2,11,9,152851272,33,24,0,FURN0006,0,2,34,0
9881740-,0,GUIMST_P,72,4,1,14,9,152851272,36,0,0,FURN0006,0,2,34,0
9881741-,0,GUIMST_P,72,4,2,6,9,152806978,27,9,0,FURN0006,0,3,34,1
9881741-1469786,1,GUIMST_P,96,5,2,10,5,152806978,41,24,24,FURN0004,1,3,34,1
9881752-,0,GU_AN10_B,48,5,1,20,17,152852517,77,60,24,FURN0004,1,2,34,0
9881755-,0,GU_AN10_B,48,5,1,23,17,152872541,34,34,24,FURN0004,0,2,34,0
9881756-,0,GU_AN10_B,0,4,1,22,17,152852517,46,19,24,FURN0006,1,2,34,1
9882025-,0,DX_EP_OP10,0,7,1,18,12,152867385,36,12,0,FURN0006,0,2,34,0
9882051-,0,PIN_GRIP_P,24,3,2,8,10,152890987,116,78,0,FURN0004,0,2,34,0
9882052-,0,PIN_GRIP_P,0,5,2,9,10,152927232,70,50,0,FURN0007,0,1,34,0
9882054-,0,PIN_GRIP_P,48,4,2,4,10,152927232,110,30,0,FURN0004,0,0,34,0
9882055-,0,PIN_GRIP_P,0,5,1,22,10,152900996,30,0,24,FURN0007,0,2,34,0
9882057-,0,PIN_GRIP_P,48,7,2,6,10,152890987,70,30,0,FURN0007,0,2,34,0
9882058-,0,PIN_GRIP_P,72,4,2,10,10,152927232,110,100,0,FURN0007,0,0,34,0
9882059-,0,PIN_GRIP_P,0,1,1,15,10,152890203,110,30,0,FURN0007,0,2,34,0
9882060-,0,PIN_GRIP_P,72,4,2,3,10,152926099,100,30,0,FURN0004,0,0,34,0
9882061-,0,PIN_GRIP_P,72,4,2,8,10,152926099,100,70,0,FURN0007,0,0,34,0
9882062-,0,PIN_GRIP_P,48,4,2,8,10,152927232,110,80,24,FURN0004,0,0,34,0
9882065-,0,PIN_GRIP_P,24,4,1,19,10,152904101,93,50,48,FURN0007,1,2,34,0
9882066-,0,PIN_GRIP_P,72,5,2,4,10,152890987,100,30,0,FURN0004,0,2,34,0
9882068-,0,PIN_GRIP_P,24,6,2,2,10,152926099,50,10,0,FURN0007,0,1,34,0
9882070-,0,PIN_GRIP_P,24,3,1,19,10,152890203,110,60,24,FURN0007,0,2,34,0
9882071-,0,PIN_GRIP_P,72,4,1,15,10,152899469,43,24,24,FURN0007,1,2,34,0
9882072-,0,PIN_GRIP_P,0,2,1,19,10,152890203,62,11,24,FURN0004,0,2,34,0
9882074-,0,PIN_GRIP_P,48,3,1,13,10,152900996,110,10,24,FURN0007,0,2,34,0
9882075-,0,PIN_GRIP_P,0,5,2,7,10,152926099,130,50,48,FURN0007,0,1,34,0
9882076-,0,PIN_GRIP_P,24,1,2,6,10,152849580,100,30,0,FURN0007,1,2,34,1
9882077-,0,PIN_GRIP_P,0,1,1,14,10,152890203,110,20,0,FURN0007,0,2,34,0
9882078-,0,PIN_GRIP_P,0,1,2,5,10,152849580,100,20,0,FURN0007,0,2,34,1
9882078-1469435,1,PIN_GRIP_P,72,4,1,14,1,152849580,114,13,24,FURN0007,0,2,34,1
9882079-,0,PIN_GRIP_P,0,1,2,7,10,152904101,92,41,0,FURN0007,0,2,34,0
9882081-,0,PIN_GRIP_P,24,4,2,4,10,152890987,101,30,0,FURN0004,0,2,34,0
9882082-,0,PIN_GRIP_P,72,4,2,1,10,152926100,110,0,48,FURN0007,0,0,34,0
9882083-,0,PIN_GRIP_P,24,3,1,15,10,152900996,110,30,48,FURN0004,0,2,34,0
9882085-,0,PIN_GRIP_P,48,7,1,17,10,152904101,50,40,24,FURN0007,0,2,34,0
9882086-,0,PIN_GRIP_P,48,3,1,18,10,152824995,110,60,24,FURN0004,0,3,34,0
9882087-,0,PIN_GRIP_P,24,4,2,3,10,152927232,110,20,0,FURN0004,0,0,34,0
9882088-,0,PIN_GRIP_P,24,7,1,14,10,152904101,50,10,0,FURN0007,1,2,34,0
9882089-,0,PIN_GRIP_P,24,4,2,2,10,152890987,101,10,48,FURN0007,0,2,34,1
9882090-,0,PIN_GRIP_P,0,3,1,13,10,152890203,110,10,24,FURN0007,0,2,34,0
9882091-,0,PIN_GRIP_P,48,4,2,6,10,152927232,110,60,48,FURN0007,0,0,34,0
9882092-,0,PIN_GRIP_P,0,2,1,22,10,152824995,60,50,24,FURN0004,0,3,34,0
9882093-,0,PIN_GRIP_P,24,3,2,6,10,152890987,116,8,0,FURN0004,0,2,34,0
9882094-,0,PIN_GRIP_P,96,4,2,7,10,152890987,101,50,0,FURN0004,0,2,34,0
9882098-,0,PIN_GRIP_P,24,3,1,16,10,152824995,110,40,24,FURN0004,0,3,34,1
9882098-1469789,1,PIN_GRIP_P,120,7,1,23,1,152824995,3,1,24,FURN0007,0,3,34,1
9882100-,0,PIN_GRIP_P,24,1,2,7,10,152849580,100,50,0,FURN0007,0,2,34,0
9882101-,0,PIN_GRIP_P,24,2,2,9,10,152849580,100,80,0,FURN0004,1,2,34,0
9882102-,0,PIN_GRIP_P,24,3,2,7,10,152890987,116,18,0,FURN0004,0,2,34,0
9882103-,0,PIN_GRIP_P,48,4,2,3,10,152890987,101,20,0,FURN0004,0,2,34,0
9882104-,0,PIN_GRIP_P,72,4,2,10,10,152926100,110,80,0,FURN0007,0,0,34,0
9882105-,0,PIN_GRIP_P,24,2,1,19,10,152824995,60,20,24,FURN0004,0,3,34,0
9882106-,0,PIN_GRIP_P,0,3,1,21,10,152072361,110,80,24,FURN0007,0,3,34,0
9882108-,0,PIN_GRIP_P,72,4,2,10,10,152890987,101,80,24,FURN0004,0,2,34,0
9882109-,0,PIN_GRIP_P,24,3,1,17,10,152072361,110,40,24,FURN0007,0,3,34,0
9882112-,0,PIN_GRIP_P,48,4,2,4,10,152900144,49,0,0,FURN0004,0,1,34,1
9882120-,0,PINN_PORO,24,1,2,0,10,152061442,70,0,0,FURN0006,0,3,34,0
9882121-,0,PINN_PORO,0,1,2,4,10,152868302,110,50,24,FURN0006,0,2,34,0
9882122-,0,PINN_PORO,24,2,2,2,10,152852517,70,20,0,FURN0006,0,2,34,0
9882123-,0,PINN_PORO,0,1,1,15,10,152072888,77,13,24,FURN0006,0,3,34,0
9882124-,0,PINN_PORO,0,1,2,4,10,152852517,110,50,24,FURN0004,0,2,34,0
9882125-,0,PINN_PORO,0,1,2,3,10,152852517,110,30,0,FURN0006,0,2,34,0
9882126-,0,PINN_PORO,0,1,1,18,10,152072888,77,33,72,FURN0006,0,3,34,0
9882127-,0,PINN_PORO,0,2,2,7,10,152852517,70,43,24,FURN0005,0,2,34,0
9882128-,0,PINN_PORO,0,2,2,4,10,152852517,70,33,0,FURN0006,0,2,34,0
9882129-,0,PINN_PORO,24,4,1,16,10,152868302,133,40,48,FURN0004,0,2,34,1
9882130-,0,PINN_PORO,24,3,2,8,10,152861369,66,36,0,FURN0006,0,3,34,0
9882131-,0,PINN_PORO,96,5,1,20,10,152868302,100,90,48,FURN0004,0,2,34,1
9882133-,0,PINN_PORO,48,4,1,18,10,152925225,131,71,24,FURN0006,0,0,34,0
9882136-,0,PINN_PORO,96,6,1,16,10,152806978,60,0,24,FURN0004,0,3,34,0
9882140-,0,PINN_PORO,24,7,2,2,10,152852517,54,20,0,FURN0006,0,2,34,0
9882141-,0,PINN_PORO,48,4,2,6,10,152899588,112,60,0,FURN0006,0,2,34,0
9882143-,0,PINN_PORO,24,1,2,3,10,152868302,110,40,0,FURN0004,0,2,34,0
9882144-,0,PINN_PORO,96,4,2,9,10,152899588,112,90,0,FURN0006,0,2,34,0
9882145-,0,PINN_PORO,24,1,2,9,10,152868302,110,100,24,FURN0004,0,2,34,1
9882145-1469469,1,PINN_PORO,72,3,2,4,1,152861369,66,4,24,FURN0006,0,3,34,1
9882149-,0,PINN_PORO,24,1,2,0,10,152852517,110,10,48,FURN0005,0,2,34,1
9882149-1469703,1,PINN_PORO,168,7,2,4,1,152852517,54,53,0,FURN0006,0,2,34,1
9882150-,0,PINN_PORO,48,4,2,4,10,152899588,112,30,0,FURN0006,0,2,34,0
9882155-,0,PINN_PORO,24,5,1,17,10,152852517,77,50,24,FURN0004,0,2,34,0
9882157-,0,PINN_PORO,24,4,2,1,10,152899588,112,0,0,FURN0006,0,2,34,0
9882158-,0,PINN_PORO,24,3,2,9,10,152899588,52,22,0,FURN0006,0,2,34,0
9882163-,0,PINN_PORO,48,5,2,10,10,152852517,77,10,24,FURN0004,0,2,34,0
9882164-,0,PINN_PORO,48,4,2,6,10,152861369,131,70,0,FURN0006,0,3,34,0
9882166-,0,PINN_PORO,48,5,1,14,10,152868302,100,10,0,FURN0004,0,2,34,0
9882167-,0,PINN_PORO,24,3,2,8,10,152861369,66,26,24,FURN0006,0,3,34,0
9882168-,0,PINN_PORO,24,4,2,2,10,152861369,131,20,0,FURN0006,0,3,34,0
9882169-,0,PINN_PORO,96,4,2,8,10,152861369,131,90,48,FURN0004,0,3,34,1
9882171-,0,PINN_PORO,0,1,1,17,10,152072888,77,23,0,FURN0006,0,3,34,0
9882173-,0,PINN_PORO,48,4,2,5,10,152899588,112,50,24,FURN0006,0,2,34,0
9882174-,0,PINN_PORO,0,2,2,10,10,152834263,78,48,0,FURN0006,0,2,34,0
9882175-,0,PINN_PORO,0,6,2,7,10,152861369,130,80,0,FURN0004,0,3,34,0
9882176-,0,PINN_PORO,0,3,2,7,10,152806978,30,0,0,FURN0006,0,3,34,0
9882177-,0,PINN_PORO,0,2,2,5,10,152834263,78,9,48,FURN0006,0,2,34,0
9882178-,0,PINN_PORO,0,2,2,8,10,152834263,78,28,24,FURN0005,0,2,34,0
9882180-,0,PINN_PORO,24,3,2,6,10,152899588,52,2,0,FURN0006,0,2,34,0
9882183-1469309,1,PINN_PORO,72,2,2,4,1,152852517,70,32,0,FURN0006,0,2,34,1
9882186-1469241,1,PINN_PORO,96,2,2,4,1,152852517,70,30,0,FURN0006,0,2,34,1
9882192-,0,PINN_PORO,24,4,1,15,10,152868302,133,30,48,FURN0004,0,2,34,0
9882198-,0,PIN_GRIP_P,0,1,1,18,10,152824995,116,56,24,FURN0007,0,3,34,0
9882199-,0,PIN_GRIP_P,24,1,2,1,10,152051910,60,10,0,FURN0007,0,3,34,1
9882199-1469395,1,PIN_GRIP_P,48,2,2,10,1,152904101,114,84,0,FURN0004,0,2,34,1
9882201-,0,PIN_GRIP_P,24,1,1,23,10,152824995,116,106,24,FURN0007,0,3,34,0
9882202-,0,PIN_GRIP_P,24,1,2,5,10,152051910,60,50,0,FURN0007,0,3,34,0
9882203-,0,PIN_GRIP_P,24,1,2,4,10,152051910,60,40,0,FURN0007,0,3,34,1
9882203-1469390,1,PIN_GRIP_P,48,2,2,6,2,152904101,114,52,0,FURN0004,0,2,34,1
9882204-,0,PIN_GRIP_P,0,1,1,22,10,152824995,116,96,24,FURN0007,0,3,34,0
9882205-,0,PIN_GRIP_P,24,1,2,1,10,152051910,60,0,0,FURN0007,0,3,34,0
9882206-,0,PIN_GRIP_P,24,1,2,2,10,152849580,100,10,0,FURN0007,0,2,34,0
9882208-,0,PIN_GRIP_P,0,1,1,20,10,152824995,116,76,24,FURN0007,0,3,34,0
9882209-,0,PIN_GRIP_P,24,1,2,3,10,152051910,60,30,0,FURN0007,0,3,34,0
9882210-,0,PIN_GRIP_P,24,1,2,6,10,152849580,100,40,0,FURN0007,0,2,34,1
9882210-1469373,1,PIN_GRIP_P,48,2,1,13,1,152072361,65,4,0,FURN0004,0,3,34,1
9882211-,0,PIN_GRIP_P,24,1,2,2,10,152051910,60,20,0,FURN0007,0,3,34,0
9882212-,0,PIN_GRIP_P,24,1,2,9,10,152849580,100,70,0,FURN0007,1,2,34,1
9882212-1469371,1,PIN_GRIP_P,48,2,2,12,2,152072361,65,0,0,FURN0004,0,3,34,1
9882213-1469278,1,PIN_GRIP_P,72,3,2,1,1,152900144,37,6,0,FURN0004,0,1,34,1
9882215-1469232,1,PIN_GRIP_P,72,1,1,23,1,152827348,7,0,24,FURN0004,0,3,34,1
9882217-,0,PIN_GRIP_P,24,7,2,2,10,152899469,70,10,24,FURN0007,0,2,34,0
9882218-,0,PIN_GRIP_P,24,7,2,10,10,152899469,70,60,0,FURN0007,1,2,34,1
9882219-,0,PIN_GRIP_P,24,7,2,8,10,152899469,70,50,24,FURN0007,0,2,34,0
9882221-,0,PIN_GRIP_P,24,3,2,8,10,152890987,116,58,0,FURN0004,0,2,34,0
9882222-,0,PIN_GRIP_P,24,3,2,10,10,152927232,23,10,0,FURN0004,0,0,34,0
9882224-,0,PIN_GRIP_P,24,2,2,4,10,152904101,114,40,0,FURN0004,1,2,34,0
9882616-,0,SUMMIT_P,,6,2,3,10,152868301,61,10,24,FURN0005,0,2,34,0
9882617-,0,SUMMIT_P,,4,2,10,10,152863741,70,60,24,FURN0005,0,2,34,0
9882618-,0,SUMMIT_P,,5,2,5,10,152863741,60,21,48,FURN0005,0,2,34,1
9882644-,0,GUIMST_P,0,1,2,6,9,152851272,36,9,0,FURN0006,1,2,34,0
9882646-,0,GUIMST_P,0,1,2,8,9,152851272,36,19,0,FURN0006,0,2,34,0
9882647-,0,GUIMST_P,120,5,2,4,9,152808293,25,0,0,FURN0006,1,0,34,0
9882648-,0,GUIMST_P,72,3,1,18,9,152861371,36,9,24,FURN0006,1,2,34,0
9882649-,0,GUIMST_P,72,3,1,15,9,152872563,37,3,24,FURN0006,0,2,34,0
9882650-,0,GUIMST_P,48,2,2,10,9,152871590,27,27,0,FURN0006,0,2,34,0
9882651-,0,GUIMST_P,0,1,1,15,9,152872563,36,0,0,FURN0004,0,2,34,0
9882652-,0,GUIMST_P,72,4,2,1,9,152806978,27,0,0,FURN0006,0,3,34,0
9882653-,0,GUIMST_P,0,5,1,20,9,152851272,18,18,72,FURN0005,0,2,34,0
9882654-,0,SUMMIT_P,,6,2,1,10,152868301,61,0,72,FURN0005,0,2,34,0
9882655-,0,SUMMIT_P,,6,2,11,10,152868301,61,52,24,FURN0005,0,2,34,0
9882656-,0,SUMMIT_P,,1,1,23,10,152896776,20,5,24,FURN0005,0,2,34,1
9882662-,0,SUMMIT_P,,1,2,1,10,152871590,28,0,24,FURN0005,1,2,34,0
9882865-,0,DX_EP_OP10,0,6,1,19,12,152867385,53,14,24,FURN0004,0,2,34,0
9882949-,0,PIN_GRIP_P,0,2,1,21,10,152890203,62,31,24,FURN0004,0,2,34,0
9882951-,0,PIN_GRIP_P,24,3,2,7,10,152890987,116,28,0,FURN0004,0,2,34,0
9882953-,0,PIN_GRIP_P,0,5,2,8,10,152927232,70,40,0,FURN0007,1,1,34,0
9882956-,0,PIN_GRIP_P,0,5,1,23,10,152900996,30,20,24,FURN0007,0,2,34,0
9882958-,0,PIN_GRIP_P,24,4,2,1,10,152926099,100,10,0,FURN0007,0,0,34,0
9882968-,0,PIN_GRIP_P,0,3,1,23,10,152890203,110,100,24,FURN0007,0,2,34,0
9882970-,0,PIN_GRIP_P,0,3,1,14,10,152890203,110,20,24,FURN0007,0,2,34,0
9882976-,0,PIN_GRIP_P,0,5,2,5,10,152890987,100,40,0,FURN0004,0,2,34,0
9882978-,0,PIN_GRIP_P,0,3,2,10,10,152926100,20,0,0,FURN0004,0,0,34,0
9882979-,0,PIN_GRIP_P,0,3,1,14,10,152072361,110,20,24,FURN0007,0,3,34,0
9882981-,0,PIN_GRIP_P,0,3,1,16,10,152824995,110,30,24,FURN0007,0,3,34,0
9882983-,0,PIN_GRIP_P,24,4,2,2,10,152926100,110,10,24,FURN0004,0,0,34,0
9882984-,0,PIN_GRIP_P,0,5,2,9,10,152926099,130,80,24,FURN0007,0,1,34,0
9882986-,0,PIN_GRIP_P,0,3,1,22,10,152072361,110,100,24,FURN0007,0,3,34,0
9882990-,0,PIN_GRIP_P,0,3,1,13,10,152072361,110,10,24,FURN0007,0,3,34,1
9882991-,0,PIN_GRIP_P,0,3,1,22,10,152900996,110,100,24,FURN0007,0,2,34,1
9882991-1469764,1,PIN_GRIP_P,72,6,2,1,1,152900996,32,20,0,FURN0007,0,2,34,1
9882995-,0,PIN_GRIP_P,0,3,1,20,10,152072361,110,70,48,FURN0007,0,3,34,0
9883004-,0,PINN_PORO,24,5,2,2,10,152899588,100,10,0,FURN0006,0,2,34,0
9883006-,0,PINN_PORO,0,2,2,7,10,152868302,110,60,0,FURN0006,0,2,34,0
9883007-,0,PINN_PORO,24,7,1,21,10,152861369,130,120,24,FURN0005,0,3,34,0
9883009-,0,PINN_PORO,48,4,2,2,10,152899588,112,10,0,FURN0006,0,2,34,0
9883012-,0,PINN_PORO,24,7,2,0,10,152852517,54,0,0,FURN0006,0,2,34,0
9883013-,0,PINN_PORO,48,4,2,9,10,152861369,131,101,24,FURN0004,0,3,34,0
9883014-,0,PINN_PORO,24,3,2,6,10,152861369,66,6,0,FURN0006,0,3,34,0
9883016-,0,PINN_PORO,24,4,2,3,10,152861369,131,30,24,FURN0004,0,3,34,0
9883018-,0,PINN_PORO,96,6,2,3,10,152861369,130,30,0,FURN0004,0,3,34,0
9883020-,0,PINN_PORO,48,4,1,14,10,152925225,131,21,24,FURN0004,0,0,34,0
9883022-,0,PINN_PORO,0,6,1,19,10,152806978,60,20,24,FURN0004,0,3,34,0
9883023-,0,PINN_PORO,0,4,1,13,10,152925225,131,11,24,FURN0004,0,0,34,0
9883025-,0,PINN_PORO,72,6,2,4,10,152861369,130,50,0,FURN0004,0,3,34,1
9883038-,0,PINN_PORO,24,5,1,14,10,152834263,34,0,0,FURN0006,0,2,34,0
9883052-,0,PIN_GRIP_P,0,4,2,5,10,152927232,110,50,48,FURN0007,0,0,34,0
9883053-,0,PIN_GRIP_P,0,6,2,8,10,152927232,20,0,48,FURN0007,0,1,34,0
9883054-,0,PINN_PORO,24,3,2,9,10,152806978,30,10,24,FURN0006,0,3,34,0
9883055-,0,PINN_PORO,24,3,2,7,10,152899588,52,12,24,FURN0006,1,2,34,0
9883057-,0,PINN_PORO,24,3,2,10,10,152899588,52,32,0,FURN0006,0,2,34,0
9883058-,0,PINN_PORO,0,3,2,7,10,152861369,66,16,0,FURN0006,0,3,34,0
9883060-,0,PINN_PORO,24,4,1,18,10,152868302,133,73,24,FURN0004,0,2,34,0
9883061-,0,PINN_PORO,24,4,1,20,10,152868302,133,103,24,FURN0004,0,2,34,0
9883065-,0,PINN_PORO,24,4,1,16,10,152868302,133,50,24,FURN0004,0,2,34,0
9883071-,0,PINN_PORO,0,4,1,16,10,152925225,131,51,24,FURN0006,0,0,34,1
9883072-,0,PINN_PORO,0,7,1,18,10,152861369,130,80,0,FURN0006,0,3,34,1
9883073-,0,PIN_GRIP_P,48,5,2,3,10,152926099,130,20,0,FURN0004,0,1,34,0
9883168-,0,GUIMST_P,96,6,2,2,9,152861371,27,0,96,FURN0005,0,2,34,0
9883169-,0,GUIMST_P,24,5,2,9,9,152808293,25,9,0,FURN0006,1,0,34,1
9883170-,0,GUIMST_P,24,6,2,8,9,152808293,18,9,0,FURN0004,1,1,34,1
9883177-,0,SUMMIT_P,,2,1,17,10,152896776,30,0,72,FURN0005,0,2,34,0
9883178-,0,SUMMIT_P,,2,1,20,10,152896776,30,10,24,FURN0005,0,2,34,0
9883179-,0,SUMMIT_P,,2,1,23,10,152896776,30,20,24,FURN0005,0,2,34,0
9883180-,0,SUMMIT_P,,3,2,11,10,152863741,15,9,48,FURN0005,1,2,34,0
9883181-,0,SUMMIT_P,,3,1,13,10,152896776,50,0,144,FURN0005,0,2,34,0
9883186-,0,SUMMIT_P,,3,1,20,10,152896776,50,30,48,FURN0005,0,2,34,0
9883187-,0,SUMMIT_P,,3,1,17,10,152896776,50,20,48,FURN0005,0,2,34,0
9883189-,0,SUMMIT_P,,3,1,15,10,152896776,50,10,48,FURN0005,0,2,34,0
9883190-,0,SUMMIT_P,,7,2,2,10,152868301,60,0,0,FURN0005,1,2,34,1
9883191-,0,SUMMIT_P,,3,1,22,10,152894691,40,30,48,FURN0005,0,1,34,1
9883237-,0,SUMMIT_P,,3,1,19,10,152894691,40,10,48,FURN0005,0,1,34,1
9883238-,0,SUMMIT_P,,3,1,19,10,152894691,40,20,48,FURN0005,0,1,34,1
9883239-,0,SUMMIT_P,,3,1,15,10,152894691,40,0,48,FURN0005,0,1,34,0
9883248-,0,SUMMIT_P,,4,2,8,10,152863741,70,20,24,FURN0005,0,2,34,0
9883249-,0,SUMMIT_P,,7,2,10,10,152868301,60,50,48,FURN0005,0,2,34,0
9883251-,0,SUMMIT_P,,4,2,9,10,152863741,70,40,24,FURN0005,1,2,34,0
9883379-,0,SUMMIT_P,,4,2,9,10,152863741,70,50,24,FURN0005,0,2,34,0
9883380-,0,SUMMIT_P,,4,2,8,10,152863741,70,10,24,FURN0005,0,2,34,0
9883383-,0,SUMMIT_P,,4,2,8,10,152863741,70,0,24,FURN0005,1,2,34,0
9883384-,0,SUMMIT_P,,4,2,8,10,152863741,70,30,24,FURN0005,1,2,34,0
9883385-,0,SUMMIT_P,,7,2,7,10,152868301,60,30,48,FURN0005,0,2,34,0
9883440-,0,PIN_GRIP_P,0,5,1,23,10,152926099,130,120,24,FURN0007,0,1,34,0
9883441-,0,PIN_GRIP_P,24,4,2,3,10,152926099,100,20,0,FURN0004,0,0,34,0
9883448-,0,PIN_GRIP_P,24,6,2,1,10,152900996,32,0,0,FURN0007,0,2,34,0
9883449-,0,PIN_GRIP_P,24,6,2,2,10,152900996,32,22,24,FURN0007,0,2,34,0
9883450-,0,PIN_GRIP_P,0,5,1,22,10,152900996,30,10,24,FURN0007,0,2,34,1
9883452-,0,PIN_GRIP_P,24,6,2,4,10,152926099,50,30,24,FURN0007,0,1,34,0
9883454-,0,PIN_GRIP_P,0,4,1,13,10,152904101,93,0,24,FURN0007,0,2,34,0
9883455-,0,PIN_GRIP_P,24,5,2,6,10,152926100,70,40,0,FURN0004,0,1,34,0
9883456-,0,PIN_GRIP_P,0,5,1,16,10,152904101,73,20,24,FURN0007,0,2,34,0
9883457-,0,PIN_GRIP_P,0,5,2,10,10,152900144,50,40,0,FURN0007,0,1,34,0
9883458-,0,PIN_GRIP_P,0,4,1,20,10,152925222,121,70,48,FURN0007,0,0,34,0
9883459-,0,PIN_GRIP_P,24,6,2,0,10,152926099,50,0,0,FURN0007,0,1,34,0
9883461-,0,PIN_GRIP_P,0,5,1,16,10,152925222,80,30,24,FURN0007,0,1,34,1
9883462-,0,PIN_GRIP_P,0,4,1,21,10,152925222,121,91,24,FURN0007,0,0,34,1
9883463-,0,PIN_GRIP_P,0,5,1,22,10,152926099,130,110,24,FURN0007,0,1,34,0
9883464-,0,PIN_GRIP_P,0,6,2,7,10,152072361,50,40,24,FURN0007,0,3,34,0
9883465-,0,PIN_GRIP_P,0,5,2,5,10,152900144,50,20,0,FURN0007,0,1,34,0
9883466-,0,PIN_GRIP_P,24,6,2,3,10,152072361,50,0,24,FURN0007,0,3,34,0
9883468-,0,PIN_GRIP_P,0,5,2,8,10,152890987,100,70,0,FURN0007,0,2,34,0
9883469-,0,PIN_GRIP_P,0,4,1,22,10,152849580,114,94,24,FURN0007,1,2,34,0
9883470-,0,PIN_GRIP_P,48,7,1,13,10,152904101,50,0,0,FURN0007,0,2,34,0
9883471-,0,PIN_GRIP_P,24,5,2,1,10,152900144,50,0,0,FURN0004,0,1,34,0
9883472-,0,PIN_GRIP_P,0,5,1,18,10,152904101,73,40,24,FURN0007,0,2,34,0
9883473-,0,PIN_GRIP_P,0,4,2,12,10,152899469,43,0,24,FURN0007,0,2,34,0
9883474-,0,PIN_GRIP_P,0,4,1,15,10,152925222,121,30,24,FURN0007,0,0,34,0
9883475-,0,PIN_GRIP_P,0,4,2,11,10,152890987,101,91,0,FURN0007,0,2,34,0
9883476-,0,PIN_GRIP_P,0,4,2,9,10,152890987,101,70,0,FURN0007,0,2,34,0
9883477-,0,PIN_GRIP_P,24,5,2,0,10,152926099,130,0,0,FURN0004,0,1,34,0
9883478-,0,PIN_GRIP_P,0,5,1,17,10,152904101,73,30,24,FURN0007,0,2,34,1
9883479-,0,PIN_GRIP_P,0,5,1,20,10,152925222,80,70,24,FURN0007,0,1,34,0
9883480-,0,PIN_GRIP_P,24,4,2,5,10,152926100,110,30,0,FURN0007,0,0,34,0
9883481-,0,PIN_GRIP_P,24,6,2,5,10,152926099,50,40,24,FURN0007,0,1,34,0
9883483-,0,PIN_GRIP_P,0,5,1,19,10,152904101,73,50,24,FURN0007,0,2,34,0
9883484-,0,PIN_GRIP_P,0,4,1,22,10,152849580,114,84,48,FURN0007,0,2,34,0
9883489-,0,PIN_GRIP_P,24,7,2,2,10,152890987,70,0,0,FURN0007,0,2,34,0
9883498-,0,PIN_GRIP_P,24,6,2,5,10,152899469,80,40,24,FURN0007,0,2,34,0
9883503-,0,PIN_GRIP_P,0,4,1,17,10,152925222,121,40,24,FURN0007,0,0,34,0
9883504-,0,PIN_GRIP_P,0,4,1,22,10,152904101,93,73,24,FURN0004,0,2,34,0
9883505-,0,PIN_GRIP_P,0,4,1,22,10,152925222,121,101,24,FURN0007,0,0,34,0
9883506-,0,PIN_GRIP_P,0,4,1,23,10,152904101,93,83,24,FURN0007,1,2,34,0
9883515-,0,PINN_PORO,24,6,2,9,10,152861369,130,100,0,FURN0004,0,3,34,0
9883516-,0,PINN_PORO,24,4,1,19,10,152834263,118,68,48,FURN0004,1,2,34,0
9883517-,0,PINN_PORO,0,4,1,20,10,152925225,131,110,48,FURN0004,0,0,34,1
9883519-,0,PINN_PORO,0,4,2,12,10,152925225,131,1,0,FURN0006,0,0,34,0
9883520-,0,PINN_PORO,0,4,1,23,10,152834263,118,108,24,FURN0004,0,2,34,0
9883521-,0,PINN_PORO,0,4,2,11,10,152899588,112,102,24,FURN0006,0,2,34,0
9883522-,0,PINN_PORO,0,4,2,12,10,152868302,133,0,24,FURN0006,0,2,34,0
9883524-,0,PINN_PORO,0,4,1,23,10,152834263,118,98,24,FURN0006,0,2,34,0
9883525-,0,PINN_PORO,24,5,2,1,10,152899588,100,0,0,FURN0006,1,2,34,0
9883526-,0,PINN_PORO,24,5,2,11,10,152899588,100,90,0,FURN0006,0,2,34,1
9883527-,0,PINN_PORO,24,6,1,21,10,152806978,60,50,24,FURN0004,0,3,34,0
9883528-,0,PINN_PORO,0,4,1,16,10,152834263,118,38,24,FURN0004,0,2,34,0
9883529-,0,PINN_PORO,0,5,2,8,10,152899588,100,60,0,FURN0006,1,2,34,0
9883530-,0,PINN_PORO,0,4,1,20,10,152834263,118,78,48,FURN0004,0,2,34,0
9883531-,0,PINN_PORO,0,4,1,23,10,152852517,46,36,24,FURN0004,0,2,34,0
9883532-,0,PINN_PORO,0,4,2,12,10,152834263,118,0,0,FURN0006,0,2,34,0
9883536-,0,PINN_PORO,0,6,1,21,10,152806978,60,30,24,FURN0004,0,3,34,0
9883540-,0,PINN_PORO,0,4,1,17,10,152868302,133,63,24,FURN0006,0,2,34,0
9883542-,0,PINN_PORO,24,6,2,1,10,152861369,130,20,0,FURN0004,0,3,34,0
9883543-,0,PINN_PORO,0,7,1,16,10,152861369,130,60,0,FURN0006,0,3,34,0
9883544-,0,PINN_PORO,0,7,1,19,10,152861369,130,100,24,FURN0005,0,3,34,0
9883550-,0,PINN_PORO,0,4,1,19,10,152868302,133,83,24,FURN0006,0,2,34,0
9883552-,0,PINN_PORO,24,6,2,8,10,152861369,130,90,0,FURN0004,0,3,34,0
