WO-MRR NUM,IS REWORK,PROD_CDE,HOURS BLAST TO PREP,PREP DAY,PREP SHIFT,PREP H,PREP QTY,PREP ASSOCIATE,PREP QTY IN THE SHIFT,PREPED IN THE SHIFT SO FAR,HOURS PREP TO FUR,FURN,HAS SCRAP AT SINTER,ASSOCIATE AXPERIENCE,Prep week,Has MRR
9886283-,0,PIN_GRIP_P,0,5,2,12,10,152900996,60,0,0,FURN0007,1,2,38,0
9886285-,0,PIN_GRIP_P,0,3,1,13,10,152072361,110,0,24,FURN0007,1,3,37,0
9886290-,0,PIN_GRIP_P,0,3,1,20,10,152849580,60,40,0,FURN0007,1,2,39,0
9886292-,0,PIN_GRIP_P,120,3,1,18,10,152900996,101,60,24,FURN0007,1,2,40,0
9886293-,0,PIN_GRIP_P,0,2,1,23,10,152925222,120,110,24,FURN0007,1,2,39,0
9886294-,0,PIN_GRIP_P,24,5,2,1,10,152926100,70,0,0,FURN0007,1,1,37,0
9886300-,0,PINN_PORO,24,2,2,1,10,152925225,132,0,0,FURN0005,0,1,37,0
9886301-,0,PINN_PORO,96,2,2,11,10,152806978,37,32,0,FURN0004,1,3,36,0
9886315-,0,PINN_PORO,72,1,2,9,10,152899588,120,90,120,FURN0004,1,2,36,1
9886317-,0,PINN_PORO,0,5,2,7,10,152925225,130,70,0,FURN0004,1,1,35,0
9886318-,0,PINN_PORO,24,6,2,11,10,152868302,90,10,48,FURN0004,0,3,35,1
9886323-,0,PINN_PORO,0,2,1,22,10,152925225,100,90,144,FURN0006,0,1,36,1
9886334-,0,PINN_PORO,24,6,2,12,10,152868302,90,20,48,FURN0004,1,3,35,0
9886355-,0,PINN_PORO,24,1,1,20,10,152868302,132,91,48,FURN0006,0,3,36,0
9886356-,0,PINN_PORO,48,2,2,4,10,152861369,130,50,0,FURN0006,1,3,36,0
9886361-,0,PINN_PORO,0,2,1,20,10,152861369,130,102,72,FURN0005,0,3,38,0
9886383-,0,PINN_PORO,0,4,2,11,10,152925182,22,12,24,FURN0004,0,1,36,0
9886413-,0,PINN_PORO,24,1,2,4,10,152899588,120,40,24,FURN0006,1,2,36,0
9886415-,0,PINN_PORO,24,2,2,4,10,152899588,120,20,0,FURN0004,0,2,36,0
9886420-,0,PINN_PORO,24,1,2,8,10,152899588,120,80,24,FURN0004,1,2,36,0
9886426-,0,PINN_PORO,0,6,1,15,10,152890600,100,20,24,FURN0006,0,2,39,0
9886427-,0,PINN_PORO,24,2,2,3,10,152899588,120,0,0,FURN0006,1,2,36,1
9886430-,0,PINN_PORO,24,1,1,15,10,152868302,132,20,24,FURN0006,1,3,36,1
9886431-,0,PINN_PORO,0,2,1,17,10,152925225,100,50,0,FURN0004,0,1,36,0
9886438-,0,PIN_GRIP_P,0,5,2,8,10,152904101,100,60,0,FURN0007,1,2,35,0
9886439-,0,PIN_GRIP_P,0,4,1,23,10,152824995,110,100,24,FURN0007,0,3,35,0
9886452-,0,PIN_GRIP_P,48,7,2,5,10,152926100,107,40,0,FURN0007,1,2,39,0
9886453-,0,PIN_GRIP_P,24,3,1,23,10,152824995,110,100,24,FURN0007,0,3,37,0
9887500-,0,GUIMST_P,24,5,2,8,9,152851272,27,9,48,FURN0004,1,2,35,0
9887506-,0,GUIMST_P,24,7,2,3,9,152808293,27,0,24,FURN0004,1,1,35,0
9887702-,0,GUIMST_P,48,1,1,17,9,152861371,28,10,24,FURN0006,0,2,36,1
9887704-,0,GUIMST_P,24,1,2,3,9,152808293,18,0,0,FURN0004,1,1,36,0
9887706-,0,GUIMST_P,24,1,2,8,9,152808293,18,9,0,FURN0004,1,1,36,0
9887852-,0,GUIMST_P,0,2,2,10,9,152806978,37,21,0,FURN0006,1,3,36,0
9888006-,0,SUMMIT_P,,2,2,7,10,152863741,60,30,72,FURN0005,0,2,36,1
9888014-,0,SUMMIT_P,,3,2,7,10,152896776,60,30,48,FURN0005,1,2,36,1
9888016-,0,SUMMIT_P,,2,2,3,10,152863741,60,10,0,FURN0005,0,2,36,0
9888017-,0,SUMMIT_P,,2,2,1,10,152871590,35,0,0,FURN0005,0,2,37,0
9888061-,0,PIN_GRIP_P,0,1,1,22,10,152849580,105,86,24,FURN0007,0,2,36,0
9888062-,0,PIN_GRIP_P,0,1,1,21,10,152849580,105,76,24,FURN0007,1,2,36,0
9888064-,0,PIN_GRIP_P,0,3,1,21,10,152849580,93,73,24,FURN0007,1,2,36,0
9888067-,0,PIN_GRIP_P,96,3,2,5,10,152927232,50,0,24,FURN0007,1,1,37,0
9888073-,0,PIN_GRIP_P,0,4,1,19,10,152890987,100,50,72,FURN0007,1,2,36,0
9888080-,0,PIN_GRIP_P,24,7,2,6,10,152926099,84,34,0,FURN0007,1,2,36,1
9888110-,0,PIN_GRIP_P,0,4,1,22,9,152927232,99,80,24,FURN0007,1,1,36,0
9888113-,0,PIN_GRIP_P,0,3,1,23,10,152904101,92,83,24,FURN0007,1,2,36,0
9888119-,0,PIN_GRIP_P,0,4,1,16,10,152926100,98,20,48,FURN0007,1,1,36,0
9888126-,0,PIN_GRIP_P,0,3,1,13,10,152827348,93,10,24,FURN0007,1,3,36,0
9888129-,0,PIN_GRIP_P,0,4,1,19,10,152927232,99,50,24,FURN0007,0,1,36,0
9888133-,0,PIN_GRIP_P,48,1,2,0,10,152904101,50,0,0,FURN0007,0,2,37,0
9888136-,0,PIN_GRIP_P,0,3,1,16,10,152849580,93,33,48,FURN0007,0,2,36,0
9888141-,0,PIN_GRIP_P,0,2,1,20,10,152827348,90,60,24,FURN0007,0,3,36,0
9888143-,0,PIN_GRIP_P,0,2,2,11,10,152926100,80,70,0,FURN0007,1,1,36,0
9888144-,0,PIN_GRIP_P,0,3,1,20,10,152827348,93,60,48,FURN0007,0,3,36,0
9888145-,0,PIN_GRIP_P,0,3,2,10,10,152890203,98,88,0,FURN0007,0,2,36,0
9888152-,0,PIN_GRIP_P,0,5,1,17,10,152849580,70,40,24,FURN0007,1,2,37,0
9888158-,0,PIN_GRIP_P,24,3,2,3,10,152072361,99,29,0,FURN0007,0,3,36,0
9888160-,0,PIN_GRIP_P,0,2,1,14,10,152849580,80,0,0,FURN0007,1,2,36,1
9888168-,0,PIN_GRIP_P,0,4,1,23,10,152890987,100,90,24,FURN0007,1,2,36,0
9888171-,0,PIN_GRIP_P,24,4,2,2,10,152900996,33,23,0,FURN0007,0,2,39,0
9888175-,0,PIN_GRIP_P,0,4,2,9,10,152890987,110,80,24,FURN0004,1,2,37,1
9888180-,0,PINN_PORO,0,2,2,11,10,152899588,120,100,0,FURN0004,0,2,36,0
9888183-,0,PINN_PORO,24,7,2,8,10,152890600,90,60,24,FURN0004,0,2,36,0
9888189-,0,PINN_PORO,0,4,1,13,10,152899588,102,0,0,FURN0004,1,2,36,0
9888191-,0,PINN_PORO,0,4,1,20,10,152072306,61,41,48,FURN0004,1,0,36,0
9888198-,0,PINN_PORO,0,4,1,21,10,152899588,102,70,24,FURN0004,0,2,36,1
9888203-,0,PINN_PORO,0,2,2,10,10,152861369,130,100,0,FURN0006,1,3,36,0
9888215-,0,PINN_PORO,0,6,2,7,10,152861369,131,80,48,FURN0004,0,3,36,0
9888219-,0,PINN_PORO,0,4,1,16,10,152861369,80,30,48,FURN0004,0,3,36,0
9888223-,0,PINN_PORO,72,3,1,20,10,152828421,70,60,24,FURN0006,0,2,37,0
9888225-,0,PINN_PORO,0,2,1,19,10,152834263,44,20,0,FURN0006,1,2,36,0
9888239-,0,PINN_PORO,0,3,1,22,10,152925225,111,91,72,FURN0006,0,1,36,0
9888242-,0,PINN_PORO,0,6,2,10,10,152868302,102,0,0,FURN0004,1,3,36,0
9888248-,0,PINN_PORO,24,4,1,13,10,152072306,61,0,48,FURN0004,1,0,36,0
9888258-,0,PINN_PORO,0,2,1,15,10,152925225,100,20,0,FURN0004,0,1,36,0
9888261-,0,PIN_GRIP_P,0,3,1,23,10,152072361,110,100,24,FURN0007,1,3,37,0
9888263-,0,PIN_GRIP_P,96,1,1,13,10,152890987,113,0,0,FURN0004,0,3,38,0
9888365-,0,GUIMST_P,24,3,2,3,9,152872563,36,0,0,FURN0006,1,2,36,0
9888367-,0,GUIMST_P,0,3,1,18,9,152861371,27,14,24,FURN0004,0,2,36,0
9888368-,0,GUIMST_P,24,3,2,6,9,152872563,36,9,0,FURN0006,0,2,36,0
9888371-,0,GUIMST_P,24,3,1,22,9,152851272,27,26,0,FURN0004,0,2,36,0
9888372-,0,GUIMST_P,24,3,2,11,9,152872563,36,27,0,FURN0006,1,2,36,0
9888375-,0,GUIMST_P,24,3,2,8,9,152872563,36,18,0,FURN0006,0,2,36,1
9888379-,0,SUMMIT_P,,2,1,19,10,152871590,49,29,144,FURN0005,0,2,36,0
9888386-,0,SUMMIT_P,,5,2,10,10,152894691,40,25,72,FURN0005,0,1,36,0
9888645-,0,GUIMST_P,120,1,1,23,9,152861371,11,9,0,FURN0006,0,2,37,0
9888646-,0,GUIMST_P,48,5,2,11,9,152872563,28,25,0,FURN0004,1,2,36,0
9888647-,0,GUIMST_P,48,5,2,7,9,152872563,28,7,0,FURN0004,1,2,36,0
9889159-,0,GU_RE_OP10,72,4,2,7,14,152925182,25,0,0,FURN0006,0,1,37,0
9889168-,0,GU_RE_OP10,0,2,1,17,14,152872541,28,0,24,FURN0004,1,2,38,1
9889385-,0,PIN_GRIP_P,48,1,2,7,10,152900996,100,60,0,FURN0004,0,2,38,0
9889390-,0,PIN_GRIP_P,0,4,1,15,10,152900144,60,20,24,FURN0007,1,1,36,0
9889398-,0,PIN_GRIP_P,72,2,2,4,10,152827348,129,30,0,FURN0007,1,3,37,0
9889399-,0,PIN_GRIP_P,48,1,1,22,10,152900996,90,70,24,FURN0007,0,2,37,1
9889406-,0,PIN_GRIP_P,24,6,2,4,10,152890203,50,40,24,FURN0007,0,2,36,0
9889412-,0,PIN_GRIP_P,0,1,1,22,10,152890203,90,70,24,FURN0007,0,2,37,0
9889413-,0,PIN_GRIP_P,0,5,1,20,10,152849580,70,60,24,FURN0007,1,2,37,0
9889415-,0,PIN_GRIP_P,24,1,1,17,10,152072361,92,32,24,FURN0007,0,3,37,0
9889420-,0,PIN_GRIP_P,0,4,1,22,10,152890987,100,80,72,FURN0007,0,2,36,0
9889421-,0,PIN_GRIP_P,48,7,2,3,10,152926099,84,0,0,FURN0007,0,2,36,0
9889424-,0,PIN_GRIP_P,96,3,2,11,10,152900144,60,50,24,FURN0007,1,1,37,0
9889430-,0,PIN_GRIP_P,72,1,2,3,10,152849580,41,21,0,FURN0007,1,2,37,0
9889434-,0,PINN_PORO,48,2,2,7,10,152868302,130,90,0,FURN0004,1,3,37,0
9889439-,0,PINN_PORO,72,7,2,9,10,152861369,130,100,0,FURN0006,0,3,36,0
9889440-,0,PINN_PORO,24,7,2,4,10,152861369,130,50,24,FURN0004,0,3,36,0
9889446-,0,PINN_PORO,0,2,1,18,10,152861369,130,72,24,FURN0004,0,3,38,1
9889461-,0,PINN_PORO,0,5,2,12,10,152899588,80,0,24,FURN0006,1,2,36,0
9889582-,0,PIN_GRIP_P,0,4,2,10,10,152926099,100,80,24,FURN0007,1,2,37,0
9889584-,0,PIN_GRIP_P,24,7,2,4,10,152890987,51,0,0,FURN0007,1,2,36,0
9889607-,0,PIN_GRIP_P,24,4,2,1,10,152926099,100,10,0,FURN0007,0,2,37,0
9889609-,0,PIN_GRIP_P,0,3,1,21,10,152900996,110,80,24,FURN0007,0,2,37,0
9889617-,0,PIN_GRIP_P,0,4,2,12,10,152824995,120,0,0,FURN0007,0,3,38,0
9889628-,0,PIN_GRIP_P,0,5,2,11,10,152824995,60,50,0,FURN0007,0,3,36,0
9889647-,0,PIN_GRIP_P,24,2,2,6,10,152904101,100,50,0,FURN0007,0,2,37,0
9889651-,0,PIN_GRIP_P,24,1,2,5,10,152904101,50,40,0,FURN0007,1,2,37,0
9889655-,0,PIN_GRIP_P,0,3,2,12,10,152926099,80,0,0,FURN0007,1,2,38,0
9889665-,0,PIN_GRIP_P,0,3,2,11,10,152925222,120,100,0,FURN0007,1,1,38,1
9889669-,0,PIN_GRIP_P,48,1,1,20,10,152926100,110,60,24,FURN0007,1,1,38,0
9889686-,0,PIN_GRIP_P,24,3,2,0,10,152925222,120,0,0,FURN0007,1,1,38,1
9889690-,0,PIN_GRIP_P,0,4,1,20,10,152072361,90,60,24,FURN0007,0,3,38,0
9889691-,0,PIN_GRIP_P,24,2,2,1,10,152900996,91,10,24,FURN0007,1,2,38,0
9889694-,0,PIN_GRIP_P,72,1,2,5,10,152849580,41,31,0,FURN0007,1,2,37,0
9889695-,0,PIN_GRIP_P,72,2,1,19,10,152072361,100,60,0,FURN0004,1,3,37,0
9889698-,0,PIN_GRIP_P,72,1,2,4,10,152827348,46,35,0,FURN0007,0,3,37,0
9889700-,0,PIN_GRIP_P,72,1,1,17,10,152824995,96,46,24,FURN0007,0,3,37,0
9889703-,0,PIN_GRIP_P,0,5,2,10,10,152926100,70,50,0,FURN0007,0,1,37,0
9889705-,0,PIN_GRIP_P,0,4,1,23,10,152926100,98,88,24,FURN0007,0,1,36,0
9889709-,0,PIN_GRIP_P,0,4,2,8,10,152849580,100,60,0,FURN0007,1,2,38,0
9889711-,0,PIN_GRIP_P,72,1,2,2,10,152849580,41,10,0,FURN0007,1,2,37,0
9889715-,0,PINN_PORO,24,6,2,10,10,152861369,131,121,0,FURN0004,1,3,36,0
9889729-,0,PINN_PORO,0,2,1,22,10,152072888,121,101,48,FURN0005,1,3,37,0
9889741-,0,PINN_PORO,0,4,1,17,10,152861369,125,60,24,FURN0006,0,3,39,0
9889745-,0,PINN_PORO,48,1,1,16,10,152890601,110,50,96,FURN0004,0,2,39,0
9889751-,0,PINN_PORO,0,7,2,10,10,152890600,90,70,0,FURN0006,0,2,36,0
9889755-,0,PINN_PORO,48,1,2,2,10,152868302,68,20,0,FURN0006,1,3,37,0
9889758-,0,PINN_PORO,48,2,2,10,10,152868302,130,120,0,FURN0005,0,3,37,0
9889761-,0,PINN_PORO,24,7,2,7,10,152861369,130,80,24,FURN0006,1,3,36,0
9890370-,0,DX_EP_OP10,24,2,1,22,11,152867385,52,41,24,FURN0005,0,2,37,0
9890378-,0,PIN_GRIP_P,48,2,1,22,10,152849580,110,100,48,FURN0004,0,2,37,1
9890380-,0,PIN_GRIP_P,24,1,1,23,10,152890203,90,80,24,FURN0007,0,2,37,0
9890382-,0,PIN_GRIP_P,72,3,2,5,10,152849580,60,50,48,FURN0007,1,2,37,0
9890384-,0,PIN_GRIP_P,0,3,2,6,10,152927232,50,10,48,FURN0004,1,1,37,0
9890385-,0,PIN_GRIP_P,48,3,2,5,10,152900144,60,10,24,FURN0007,1,1,37,0
9890396-,0,PINN_PORO,24,1,2,2,10,152925225,54,12,0,FURN0006,1,1,37,0
9890404-,0,PINN_PORO,96,4,2,0,10,152899588,124,0,0,FURN0006,0,2,37,0
9890408-,0,PINN_PORO,48,2,1,15,10,152072306,79,20,96,FURN0005,0,1,38,0
9890412-,0,PINN_PORO,24,1,1,17,10,152072306,73,33,144,FURN0005,1,1,38,0
9890422-,0,GUIMST_P,24,7,2,11,9,152851276,37,0,0,FURN0006,0,2,36,0
9890427-,0,GUIMST_P,72,1,2,7,9,152851272,20,14,0,FURN0004,1,2,37,1
9901607-,0,PIN_GRIP_P,0,4,1,22,10,152849580,94,81,24,FURN0007,1,2,37,0
9901610-,0,PIN_GRIP_P,0,3,1,23,10,152900996,101,101,24,FURN0007,1,2,40,0
9901620-,0,PIN_GRIP_P,48,3,2,6,10,152926099,91,50,24,FURN0004,0,2,37,0
9901623-,0,PIN_GRIP_P,48,3,2,4,10,152849580,60,40,24,FURN0007,1,2,37,0
9901626-,0,PIN_GRIP_P,24,2,2,10,10,152849580,110,80,0,FURN0004,0,2,37,0
9901633-,0,PIN_GRIP_P,48,3,2,3,10,152849580,60,20,24,FURN0007,1,2,37,1
9901635-,0,PIN_GRIP_P,0,1,1,22,10,152824995,96,86,24,FURN0007,0,3,37,0
9901638-,0,PIN_GRIP_P,24,2,2,2,10,152827348,129,10,0,FURN0007,0,3,37,0
9901641-,0,PIN_GRIP_P,24,2,2,2,10,152890203,90,20,24,FURN0007,0,2,38,0
9901648-,0,PIN_GRIP_P,24,2,2,10,10,152904101,100,90,0,FURN0004,1,2,37,0
9901649-,0,PIN_GRIP_P,24,1,2,10,10,152925222,73,54,0,FURN0007,0,2,40,0
9901650-,0,PIN_GRIP_P,0,2,2,10,10,152904101,100,70,24,FURN0007,0,2,37,0
9901652-,0,PIN_GRIP_P,0,4,1,14,10,152849580,94,11,24,FURN0007,1,2,37,0
9901656-,0,PIN_GRIP_P,0,4,1,14,10,152900996,121,21,24,FURN0004,1,2,38,1
9901662-,0,PIN_GRIP_P,24,2,2,4,10,152849580,110,30,0,FURN0007,1,2,37,0
9901666-,0,PIN_GRIP_P,0,2,1,23,10,152824995,110,100,72,FURN0004,1,3,37,0
9901674-,0,PIN_GRIP_P,0,3,1,13,10,152900996,110,10,48,FURN0007,0,2,37,0
9901677-,0,PIN_GRIP_P,0,4,2,7,10,152926099,100,50,0,FURN0007,1,2,37,0
9901678-,0,PIN_GRIP_P,24,6,2,0,10,152827348,30,0,24,FURN0007,1,3,38,0
9901685-,0,PIN_GRIP_P,120,3,1,22,10,152072361,51,70,24,FURN0007,1,3,40,0
9901695-,0,PINN_PORO,24,4,2,2,10,152899588,124,20,0,FURN0006,1,2,37,0
9901697-,0,PINN_PORO,24,4,2,6,10,57000763,109,59,48,FURN0004,1,3,39,0
9901701-,0,PINN_PORO,24,3,2,6,10,152899588,122,60,0,FURN0005,0,2,37,0
9901704-,0,PINN_PORO,24,3,2,6,10,152899588,122,50,0,FURN0005,0,2,37,1
9901706-,0,PINN_PORO,24,4,1,22,10,152925225,135,105,24,FURN0004,1,1,37,0
9901725-,0,PINN_PORO,0,3,2,10,10,152861369,131,111,0,FURN0004,0,3,37,0
9901729-,0,PINN_PORO,24,5,2,4,10,152899588,120,40,24,FURN0004,0,2,37,0
9901738-,0,PINN_PORO,0,2,2,10,10,152925225,132,112,0,FURN0005,1,1,37,0
9901739-,0,PINN_PORO,0,4,2,8,10,152899588,124,80,0,FURN0005,1,2,37,0
9901772-,0,GU_RE_OP10,0,2,1,22,14,152834263,27,13,0,FURN0004,1,2,39,0
9901780-,0,GU_RE_OP10,0,1,2,4,14,152872541,28,0,0,FURN0005,0,2,39,0
9902003-,0,GUIMST_P,0,1,1,23,9,152872563,27,18,24,FURN0004,1,2,37,0
9902004-,0,GUIMST_P,0,1,1,20,9,152872563,27,9,24,FURN0004,1,2,37,0
9902013-,0,PIN_GRIP_P,24,4,2,3,10,152890987,110,20,0,FURN0007,0,2,37,0
9902017-,0,PIN_GRIP_P,0,2,1,15,10,152072361,100,20,0,FURN0004,0,3,37,0
9902019-,0,PIN_GRIP_P,0,2,1,19,10,152900996,111,70,0,FURN0004,0,2,37,0
9902021-,0,PIN_GRIP_P,24,3,2,0,10,152926099,91,0,0,FURN0007,1,2,37,0
9902025-,0,PIN_GRIP_P,0,2,1,17,10,152900996,111,50,0,FURN0004,0,2,37,0
9902029-,0,PIN_GRIP_P,0,1,1,21,10,152926100,110,80,24,FURN0007,1,1,38,0
9902033-,0,PIN_GRIP_P,24,3,2,8,10,152926099,91,60,48,FURN0007,0,2,37,0
9902035-,0,PIN_GRIP_P,24,3,2,9,10,152926099,91,70,24,FURN0007,1,2,37,0
9902041-,0,PIN_GRIP_P,24,3,1,16,10,152890203,110,40,24,FURN0007,0,2,37,0
9902057-,0,PIN_GRIP_P,0,4,2,4,10,152925222,120,40,0,FURN0004,1,1,38,0
9902058-,0,PIN_GRIP_P,24,3,2,4,10,152890987,107,30,48,FURN0007,0,2,37,0
9902062-,0,PIN_GRIP_P,0,2,2,5,10,152904101,100,40,0,FURN0007,0,2,37,0
9902070-,0,PINN_PORO,0,2,1,19,10,152828421,90,50,48,FURN0005,0,2,37,0
9902076-,0,PINN_PORO,24,1,1,18,10,152806978,112,49,24,FURN0004,0,3,38,0
9902088-,0,PINN_PORO,24,3,2,2,10,152899588,122,10,0,FURN0005,0,2,37,0
9902093-,0,PINN_PORO,48,3,2,4,10,152861369,82,39,24,FURN0006,0,3,40,0
9902100-,0,PINN_PORO,0,4,1,20,10,152925225,135,95,96,FURN0004,0,1,37,0
9902102-,0,PINN_PORO,24,1,1,20,10,152806978,112,72,144,FURN0005,0,3,38,0
9902112-,0,PINN_PORO,24,7,2,1,10,152890601,110,0,24,FURN0004,0,2,37,0
9902116-,0,PINN_PORO,0,3,1,19,10,152828421,70,50,24,FURN0006,1,2,37,0
9902126-,0,PIN_GRIP_P,0,4,1,22,10,152827348,120,100,24,FURN0007,0,3,37,0
9902581-,0,SUMMIT_P,,2,1,19,10,152896776,55,32,72,FURN0005,0,2,37,0
9902592-,0,SUMMIT_P,,7,2,1,10,152868301,19,0,312,FURN0005,1,3,37,0
9902595-,0,SUMMIT_P,,4,1,13,10,152871590,61,0,360,FURN0005,1,2,37,0
9902602-,0,SUMMIT_P,,3,1,19,10,152896776,60,30,384,FURN0005,1,2,37,0
9902677-,0,DX_EP_OP10,0,6,2,6,12,152867385,48,12,0,FURN0005,0,2,37,0
9902679-,0,DX_EP_OP10,0,6,1,18,12,152868303,24,12,24,FURN0004,1,2,37,0
9902685-,0,DX_EP_OP10,24,7,2,4,12,152867385,48,12,0,FURN0004,0,2,37,0
9902698-,0,PIN_GRIP_P,0,2,1,16,10,152927232,80,20,0,FURN0007,1,1,38,0
9902723-,0,PIN_GRIP_P,0,3,1,20,10,152900144,63,43,24,FURN0004,0,2,38,0
9902726-,0,PIN_GRIP_P,48,1,2,11,10,152900996,100,90,0,FURN0004,0,2,38,0
9902728-,0,PIN_GRIP_P,0,4,2,10,10,152849580,100,80,0,FURN0007,1,2,38,0
9902735-,0,PIN_GRIP_P,0,1,1,23,10,152926100,110,100,48,FURN0007,0,1,38,0
9902747-,0,PIN_GRIP_P,48,4,2,1,10,152848254,30,10,24,FURN0007,1,2,39,0
9902752-,0,PINN_PORO,0,4,2,11,10,152899588,124,110,0,FURN0005,1,2,37,0
9902762-,0,PINN_PORO,48,2,1,13,10,152072306,79,10,120,FURN0005,1,1,38,0
9902764-,0,PINN_PORO,0,6,1,21,10,152890600,100,80,48,FURN0006,0,2,39,0
9902766-,0,PINN_PORO,0,2,2,12,10,152072306,79,0,24,FURN0004,1,1,38,1
9902788-,0,PINN_PORO,0,1,1,14,10,152899588,121,20,72,FURN0005,0,2,38,0
9902794-,0,PINN_PORO,24,3,2,2,10,152072888,120,20,48,FURN0006,0,3,39,0
9902804-,0,PINN_PORO,0,4,2,5,10,152899588,124,40,0,FURN0005,1,2,37,0
9902806-,0,PINN_PORO,0,4,2,8,10,152861369,130,90,0,FURN0005,1,3,37,0
9902857-,0,GUIMST_P,24,3,2,4,9,152806978,28,0,0,FURN0004,0,3,37,0
9902860-,0,SUMMIT_P,,4,2,7,10,152863741,50,30,360,FURN0005,1,2,37,0
9902867-,0,SUMMIT_P,,3,1,13,10,152896776,60,0,48,FURN0005,0,2,37,0
9902873-,0,GU_AN10_B,144,3,1,23,17,152851276,35,10,0,FURN0005,0,2,38,1
9902877-,0,GU_AN10_B,96,1,2,12,17,152926153,48,0,24,FURN0005,1,0,39,1
9902882-,0,GUIMST_P,24,3,1,15,9,152872563,40,0,192,FURN0005,1,2,37,1
9902883-,0,GUIMST_P,0,2,1,19,8,152872563,21,4,24,FURN0004,1,2,37,0
9902885-,0,GUIMST_P,0,2,1,22,9,152872563,21,12,24,FURN0004,0,2,37,0
9902886-,0,GUIMST_P,0,3,2,10,9,152806978,28,19,0,FURN0004,1,3,37,0
9902887-,0,GUIMST_P,0,3,1,23,9,152872563,40,31,24,FURN0005,1,2,37,0
9902892-,0,GUIMST_P,0,3,1,17,9,152872563,40,9,24,FURN0006,1,2,37,0
9904159-,0,PIN_GRIP_P,0,4,1,21,10,152849580,94,71,24,FURN0004,1,2,37,0
9904169-,0,PIN_GRIP_P,0,4,1,14,10,152904101,50,10,24,FURN0004,0,2,37,0
9904170-,0,PIN_GRIP_P,0,4,1,13,10,152849580,94,1,24,FURN0004,1,2,37,0
9904172-,0,PIN_GRIP_P,0,4,1,17,10,152904101,50,40,24,FURN0004,0,2,37,1
9904177-,0,PIN_GRIP_P,0,5,2,9,10,152890987,70,40,0,FURN0004,1,3,37,0
9904183-,0,PIN_GRIP_P,0,4,1,18,10,152827348,120,50,48,FURN0007,0,3,37,1
9904184-,0,PIN_GRIP_P,0,4,1,20,10,152849580,94,61,24,FURN0007,1,2,37,1
9904188-,0,PINN_PORO,0,5,2,9,10,152899588,120,90,24,FURN0004,0,2,37,0
9904189-,0,PINN_PORO,0,5,2,7,10,152899588,120,70,24,FURN0004,1,2,37,0
9904191-,0,PINN_PORO,24,6,2,4,10,152863741,40,30,0,FURN0005,0,2,37,0
9904213-,0,PINN_PORO,0,6,2,7,10,152861369,120,60,24,FURN0004,0,3,37,0
9904247-,0,PINN_PORO,24,2,2,0,10,152925225,130,0,24,FURN0006,0,2,40,0
9904248-,0,PINN_PORO,24,6,2,2,10,152863741,40,10,48,FURN0004,0,2,37,0
9904282-,0,GUIMST_P,24,5,2,1,9,152808293,27,0,0,,1,1,37,1
9904713-,0,PIN_GRIP_P,0,3,2,9,10,152925222,120,80,0,FURN0004,0,1,38,0
9904721-,0,PIN_GRIP_P,0,3,2,10,10,152890203,98,78,24,FURN0007,0,2,39,0
9904722-,0,PIN_GRIP_P,0,2,1,15,10,152904101,121,21,0,FURN0007,0,2,39,0
9904726-,0,PIN_GRIP_P,0,1,1,17,10,152926100,110,40,24,FURN0007,1,1,38,0
9904727-,0,PIN_GRIP_P,0,5,1,18,10,152849580,70,50,48,FURN0007,1,2,37,0
9904731-,0,PIN_GRIP_P,0,1,1,21,10,152890987,113,82,48,FURN0007,1,3,38,0
9904732-,0,PIN_GRIP_P,24,3,2,11,10,152904101,101,91,0,FURN0007,1,2,38,0
9904734-,0,PIN_GRIP_P,0,6,1,23,10,152900144,70,60,48,FURN0007,1,2,39,0
9904740-,0,PIN_GRIP_P,0,4,2,3,10,152925222,120,30,0,FURN0004,0,1,38,0
9904741-,0,PIN_GRIP_P,0,2,1,15,10,152890987,110,20,0,FURN0007,1,3,38,0
9904753-,0,PIN_GRIP_P,24,2,2,4,10,152900996,91,31,0,FURN0007,0,2,38,1
9904758-,0,PIN_GRIP_P,0,3,2,4,10,152849580,56,36,0,FURN0007,1,2,38,0
9904776-,0,PINN_PORO,48,2,2,5,10,152828421,70,40,24,FURN0004,1,2,38,1
9904778-,0,PINN_PORO,48,2,2,9,10,57000763,80,70,24,FURN0005,1,3,38,0
9904779-,0,PINN_PORO,24,1,2,1,10,152828421,91,1,48,FURN0005,0,2,38,0
9904781-,0,PINN_PORO,0,1,1,21,10,152899588,121,90,72,FURN0005,0,2,38,0
9904787-,0,PINN_PORO,0,4,2,5,10,152925225,100,50,24,FURN0005,0,2,38,0
9904791-,0,PINN_PORO,24,5,2,3,10,152868302,130,40,24,FURN0005,0,3,38,0
9904798-,0,PINN_PORO,0,2,2,9,10,152828421,70,50,0,FURN0004,0,2,38,0
9904800-,0,PIN_GRIP_P,0,5,2,10,10,152849580,114,71,0,FURN0007,1,2,38,0
9904801-,0,PIN_GRIP_P,24,7,2,1,10,152900996,71,10,0,FURN0007,0,2,37,0
9904802-,0,PINN_PORO,0,5,1,19,10,152925225,90,70,24,FURN0004,0,2,37,1
9904878-,0,GUIMST_P,72,1,1,14,9,152806978,112,0,0,FURN0004,0,3,38,1
9904883-,0,GUIMST_P,24,6,2,11,9,152851276,27,24,0,FURN0005,0,2,37,0
